id,class,parents,has_nurs,form,children,housing,finance,social,healths 
6739,spec_prior,pretentious,improper,foster,1,critical,convenient,problematic,recommended
6740,spec_prior,pretentious,improper,foster,1,critical,convenient,problematic,priority
6741,not_recom,pretentious,improper,foster,1,critical,convenient,problematic,not_recom
6742,priority,pretentious,improper,foster,1,critical,inconv,nonprob,recommended
6743,spec_prior,pretentious,improper,foster,1,critical,inconv,nonprob,priority
6744,not_recom,pretentious,improper,foster,1,critical,inconv,nonprob,not_recom
6745,priority,pretentious,improper,foster,1,critical,inconv,slightly_prob,recommended
6748,spec_prior,pretentious,improper,foster,1,critical,inconv,problematic,recommended
6749,spec_prior,pretentious,improper,foster,1,critical,inconv,problematic,priority
6750,not_recom,pretentious,improper,foster,1,critical,inconv,problematic,not_recom
6751,priority,pretentious,improper,foster,2,convenient,convenient,nonprob,recommended
6753,not_recom,pretentious,improper,foster,2,convenient,convenient,nonprob,not_recom
6754,priority,pretentious,improper,foster,2,convenient,convenient,slightly_prob,recommended
6755,priority,pretentious,improper,foster,2,convenient,convenient,slightly_prob,priority
6756,not_recom,pretentious,improper,foster,2,convenient,convenient,slightly_prob,not_recom
6757,priority,pretentious,improper,foster,2,convenient,convenient,problematic,recommended
6758,priority,pretentious,improper,foster,2,convenient,convenient,problematic,priority
6759,not_recom,pretentious,improper,foster,2,convenient,convenient,problematic,not_recom
6760,priority,pretentious,improper,foster,2,convenient,inconv,nonprob,recommended
6761,spec_prior,pretentious,improper,foster,2,convenient,inconv,nonprob,priority
6762,not_recom,pretentious,improper,foster,2,convenient,inconv,nonprob,not_recom
6763,priority,pretentious,improper,foster,2,convenient,inconv,slightly_prob,recommended
6765,not_recom,pretentious,improper,foster,2,convenient,inconv,slightly_prob,not_recom
6767,spec_prior,pretentious,improper,foster,2,convenient,inconv,problematic,priority
6768,not_recom,pretentious,improper,foster,2,convenient,inconv,problematic,not_recom
6770,spec_prior,pretentious,improper,foster,2,less_conv,convenient,nonprob,priority
6771,not_recom,pretentious,improper,foster,2,less_conv,convenient,nonprob,not_recom
6772,priority,pretentious,improper,foster,2,less_conv,convenient,slightly_prob,recommended
6774,not_recom,pretentious,improper,foster,2,less_conv,convenient,slightly_prob,not_recom
6775,spec_prior,pretentious,improper,foster,2,less_conv,convenient,problematic,recommended
6776,spec_prior,pretentious,improper,foster,2,less_conv,convenient,problematic,priority
6777,not_recom,pretentious,improper,foster,2,less_conv,convenient,problematic,not_recom
6778,priority,pretentious,improper,foster,2,less_conv,inconv,nonprob,recommended
6779,spec_prior,pretentious,improper,foster,2,less_conv,inconv,nonprob,priority
6781,priority,pretentious,improper,foster,2,less_conv,inconv,slightly_prob,recommended
6782,spec_prior,pretentious,improper,foster,2,less_conv,inconv,slightly_prob,priority
6783,not_recom,pretentious,improper,foster,2,less_conv,inconv,slightly_prob,not_recom
6784,spec_prior,pretentious,improper,foster,2,less_conv,inconv,problematic,recommended
6786,not_recom,pretentious,improper,foster,2,less_conv,inconv,problematic,not_recom
6789,not_recom,pretentious,improper,foster,2,critical,convenient,nonprob,not_recom
6790,priority,pretentious,improper,foster,2,critical,convenient,slightly_prob,recommended
6791,spec_prior,pretentious,improper,foster,2,critical,convenient,slightly_prob,priority
6792,not_recom,pretentious,improper,foster,2,critical,convenient,slightly_prob,not_recom
6794,spec_prior,pretentious,improper,foster,2,critical,convenient,problematic,priority
6795,not_recom,pretentious,improper,foster,2,critical,convenient,problematic,not_recom
6796,priority,pretentious,improper,foster,2,critical,inconv,nonprob,recommended
6798,not_recom,pretentious,improper,foster,2,critical,inconv,nonprob,not_recom
6799,priority,pretentious,improper,foster,2,critical,inconv,slightly_prob,recommended
6801,not_recom,pretentious,improper,foster,2,critical,inconv,slightly_prob,not_recom
6802,spec_prior,pretentious,improper,foster,2,critical,inconv,problematic,recommended
6803,spec_prior,pretentious,improper,foster,2,critical,inconv,problematic,priority
6804,not_recom,pretentious,improper,foster,2,critical,inconv,problematic,not_recom
6805,priority,pretentious,improper,foster,3,convenient,convenient,nonprob,recommended
6807,not_recom,pretentious,improper,foster,3,convenient,convenient,nonprob,not_recom
6808,priority,pretentious,improper,foster,3,convenient,convenient,slightly_prob,recommended
6813,not_recom,pretentious,improper,foster,3,convenient,convenient,problematic,not_recom
6814,priority,pretentious,improper,foster,3,convenient,inconv,nonprob,recommended
6815,spec_prior,pretentious,improper,foster,3,convenient,inconv,nonprob,priority
6816,not_recom,pretentious,improper,foster,3,convenient,inconv,nonprob,not_recom
6817,priority,pretentious,improper,foster,3,convenient,inconv,slightly_prob,recommended
6818,spec_prior,pretentious,improper,foster,3,convenient,inconv,slightly_prob,priority
6819,not_recom,pretentious,improper,foster,3,convenient,inconv,slightly_prob,not_recom
6821,spec_prior,pretentious,improper,foster,3,convenient,inconv,problematic,priority
6822,not_recom,pretentious,improper,foster,3,convenient,inconv,problematic,not_recom
6823,priority,pretentious,improper,foster,3,less_conv,convenient,nonprob,recommended
6824,spec_prior,pretentious,improper,foster,3,less_conv,convenient,nonprob,priority
6826,priority,pretentious,improper,foster,3,less_conv,convenient,slightly_prob,recommended
6827,spec_prior,pretentious,improper,foster,3,less_conv,convenient,slightly_prob,priority
6829,spec_prior,pretentious,improper,foster,3,less_conv,convenient,problematic,recommended
6831,not_recom,pretentious,improper,foster,3,less_conv,convenient,problematic,not_recom
6832,priority,pretentious,improper,foster,3,less_conv,inconv,nonprob,recommended
6834,not_recom,pretentious,improper,foster,3,less_conv,inconv,nonprob,not_recom
6836,spec_prior,pretentious,improper,foster,3,less_conv,inconv,slightly_prob,priority
6838,spec_prior,pretentious,improper,foster,3,less_conv,inconv,problematic,recommended
6840,not_recom,pretentious,improper,foster,3,less_conv,inconv,problematic,not_recom
6841,priority,pretentious,improper,foster,3,critical,convenient,nonprob,recommended
6843,not_recom,pretentious,improper,foster,3,critical,convenient,nonprob,not_recom
6846,not_recom,pretentious,improper,foster,3,critical,convenient,slightly_prob,not_recom
6847,spec_prior,pretentious,improper,foster,3,critical,convenient,problematic,recommended
6848,spec_prior,pretentious,improper,foster,3,critical,convenient,problematic,priority
6849,not_recom,pretentious,improper,foster,3,critical,convenient,problematic,not_recom
6850,priority,pretentious,improper,foster,3,critical,inconv,nonprob,recommended
6851,spec_prior,pretentious,improper,foster,3,critical,inconv,nonprob,priority
6853,priority,pretentious,improper,foster,3,critical,inconv,slightly_prob,recommended
6854,spec_prior,pretentious,improper,foster,3,critical,inconv,slightly_prob,priority
6855,not_recom,pretentious,improper,foster,3,critical,inconv,slightly_prob,not_recom
6856,spec_prior,pretentious,improper,foster,3,critical,inconv,problematic,recommended
6859,priority,pretentious,improper,foster,more,convenient,convenient,nonprob,recommended
6860,priority,pretentious,improper,foster,more,convenient,convenient,nonprob,priority
6861,not_recom,pretentious,improper,foster,more,convenient,convenient,nonprob,not_recom
6862,priority,pretentious,improper,foster,more,convenient,convenient,slightly_prob,recommended
6863,priority,pretentious,improper,foster,more,convenient,convenient,slightly_prob,priority
6866,priority,pretentious,improper,foster,more,convenient,convenient,problematic,priority
6867,not_recom,pretentious,improper,foster,more,convenient,convenient,problematic,not_recom
6868,priority,pretentious,improper,foster,more,convenient,inconv,nonprob,recommended
6869,spec_prior,pretentious,improper,foster,more,convenient,inconv,nonprob,priority
6870,not_recom,pretentious,improper,foster,more,convenient,inconv,nonprob,not_recom
6871,priority,pretentious,improper,foster,more,convenient,inconv,slightly_prob,recommended
6873,not_recom,pretentious,improper,foster,more,convenient,inconv,slightly_prob,not_recom
6874,spec_prior,pretentious,improper,foster,more,convenient,inconv,problematic,recommended
6875,spec_prior,pretentious,improper,foster,more,convenient,inconv,problematic,priority
6876,not_recom,pretentious,improper,foster,more,convenient,inconv,problematic,not_recom
6877,priority,pretentious,improper,foster,more,less_conv,convenient,nonprob,recommended
6878,spec_prior,pretentious,improper,foster,more,less_conv,convenient,nonprob,priority
6879,not_recom,pretentious,improper,foster,more,less_conv,convenient,nonprob,not_recom
6880,priority,pretentious,improper,foster,more,less_conv,convenient,slightly_prob,recommended
6881,spec_prior,pretentious,improper,foster,more,less_conv,convenient,slightly_prob,priority
6882,not_recom,pretentious,improper,foster,more,less_conv,convenient,slightly_prob,not_recom
6883,spec_prior,pretentious,improper,foster,more,less_conv,convenient,problematic,recommended
6884,spec_prior,pretentious,improper,foster,more,less_conv,convenient,problematic,priority
6888,not_recom,pretentious,improper,foster,more,less_conv,inconv,nonprob,not_recom
6889,priority,pretentious,improper,foster,more,less_conv,inconv,slightly_prob,recommended
6890,spec_prior,pretentious,improper,foster,more,less_conv,inconv,slightly_prob,priority
6891,not_recom,pretentious,improper,foster,more,less_conv,inconv,slightly_prob,not_recom
6892,spec_prior,pretentious,improper,foster,more,less_conv,inconv,problematic,recommended
6898,priority,pretentious,improper,foster,more,critical,convenient,slightly_prob,recommended
6899,spec_prior,pretentious,improper,foster,more,critical,convenient,slightly_prob,priority
6900,not_recom,pretentious,improper,foster,more,critical,convenient,slightly_prob,not_recom
6901,spec_prior,pretentious,improper,foster,more,critical,convenient,problematic,recommended
6902,spec_prior,pretentious,improper,foster,more,critical,convenient,problematic,priority
6904,priority,pretentious,improper,foster,more,critical,inconv,nonprob,recommended
6905,spec_prior,pretentious,improper,foster,more,critical,inconv,nonprob,priority
6906,not_recom,pretentious,improper,foster,more,critical,inconv,nonprob,not_recom
6907,priority,pretentious,improper,foster,more,critical,inconv,slightly_prob,recommended
6908,spec_prior,pretentious,improper,foster,more,critical,inconv,slightly_prob,priority
6909,not_recom,pretentious,improper,foster,more,critical,inconv,slightly_prob,not_recom
6910,spec_prior,pretentious,improper,foster,more,critical,inconv,problematic,recommended
6911,spec_prior,pretentious,improper,foster,more,critical,inconv,problematic,priority
6912,not_recom,pretentious,improper,foster,more,critical,inconv,problematic,not_recom
6914,priority,pretentious,critical,complete,1,convenient,convenient,nonprob,priority
6915,not_recom,pretentious,critical,complete,1,convenient,convenient,nonprob,not_recom
6916,priority,pretentious,critical,complete,1,convenient,convenient,slightly_prob,recommended
6917,priority,pretentious,critical,complete,1,convenient,convenient,slightly_prob,priority
6918,not_recom,pretentious,critical,complete,1,convenient,convenient,slightly_prob,not_recom
6919,priority,pretentious,critical,complete,1,convenient,convenient,problematic,recommended
6920,priority,pretentious,critical,complete,1,convenient,convenient,problematic,priority
6921,not_recom,pretentious,critical,complete,1,convenient,convenient,problematic,not_recom
